path,kind,zone,mutability,lead_agentz,support_agentz,agentz_passes,status,last_checked,route,receipt
01_EMERGENTISM_ORG/90_ARCHIVE,folder,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/50_AUDITS/53_DISAMBIGUATION_REVIEW_PACKET_STALE_2026_05_01.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/50_AUDITS/54_FRAMEWORK_SELF_APPLICATION_PROTOCOL_STALE_2026_05_01.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/50_AUDITS/55_CORPUS_SELF_APPLICATION_AUDIT_STALE_2026_05_01.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/50_AUDITS/56_CORPUS_DISAMBIGUATION_EXECUTION_2026_04_16_STALE_2026_05_01.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/50_AUDITS/AGENTS.md,markdown-front-door,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/50_AUDITS/CLAUDE.md,markdown-front-door,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/50_AUDITS/README.md,markdown-front-door,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/AGENTS.md,markdown-front-door,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/CLAUDE.md,markdown-front-door,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/README.md,markdown-front-door,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
01_EMERGENTISM_ORG/90_ARCHIVE/_BRIEFING_EXTRACTION_TEMP.md,markdown-document,archive,archive-only-provenance,L6 Sadhu,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L5 Brahmana; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,ARCHIVE_ONLY_COVERED,2026-06-04,Historical Emergentism archive; preserved under K3 and non-authoritative unless active owner lanes cite it.,03_AGENTZ_DEPLOYMENT_90_ARCHIVE_2026_06_04.md
