path,kind,zone,mutability,lead_agentz,support_agentz,agentz_passes,status,last_checked,route,receipt
01_EMERGENTISM/12_PUBLIC_SITE/formal/00-kstar-disambiguation/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/00-the-seven-axioms/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/08-efr-power-max-lemma/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/09-efr-godel-clarification/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/10-efr-mu-limit-formula/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/11-efr-triadic-stability/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/12-efr-extraction-coefficient/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/13-efr-two-sacrifices/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/14-efr-epistemology-triad/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/15-efr-wolfram-nks-integration/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/16-efr-transcendentals/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/17-efr-ontology-complete/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/18-efr-methodology-complete/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/19-efr-geometric-exclusion/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/20-efr-operators-on-complex-plane/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/21-triadic-stability-correspondence/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/22-power-max-demonstration/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/23-dimensional-closure-proof/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/24-geometric-exclusion-convergence/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/25-steel-thread/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/26-the-derivation-axioms/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/27-dimensional-architecture-clarification/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/28-efr-hygiene-boundary-theorem/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/29-primitives-and-type-signatures/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/30-operational-definitions/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/31-falsifiers-index/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/32-theorem-upgrade-protocol/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/33-nash-equilibrium-eta-zero/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/34-d4-d5-canonical-reference/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/35-phi-meter-v1-spec/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/36-runtime-lens-v1-spec/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/37-adoption-lens-v1-spec/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/38-quantum-foundations-confirmation-boundary/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/39-suda-cross-validation-protocols/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/40-the-logarithmic-realignment/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/41-unified-dimensional-derivation/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/formal/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/foundations/commandment-vs-geometry/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/foundations/i-is-the-equator/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/foundations/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/foundations/ontology-across-dimensions/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/foundations/pratyaksa-as-primary-disclosure/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/foundations/the-framework-on-its-own-teleology-spectrum/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/foundations/the-hidden-center-of-the-framework/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/foundations/the-honest-position/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/foundations/the-honesty-protocol-standalone/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/foundations/the-pedagogy-of-becoming/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/foundations/the-ring-that-is-the-ground/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/foundations/the-seven-generative-actions-and-ektropy/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/foundations/the-seven-ologies-per-the-rosetta/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/generate_public_library.py,python-script,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/geometric-ontology/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/ground/00-d5-d6-corpus-stabilization/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/ground/00-d6-as-apophatic-closure/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/ground/00-finity-as-ontological-boundary/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/ground/00-ontology-across-dimensions/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
01_EMERGENTISM/12_PUBLIC_SITE/ground/00-syncretic-map-audit/index.html,web-source,public-site,source-preserved-frozen,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,PUBLIC_SITE_COVERED,2026-06-04,Public narrative prototypes plus frozen book-pwa source pending AIA migration envelope completion.,03_AGENTZ_DEPLOYMENT_12_PUBLIC_SITE_2026_06_04.md
